cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,48,3072,1536,ck,7,1,6.5323,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,69.35,778.78,0.0
256,48,4096,512,ck,7,0,3.4031,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,59.16,739.02,0
256,48,7168,2048,ck,6,3,8.0207,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,175.71,1928.32,0.0
256,48,4608,7168,asm,38,7,12.6501,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,250.66,2673.23,0.0053
256,48,7168,2304,ck,7,1,9.0018,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,176.13,1923.37,0.0
256,48,128,7168,asm,7,8,6.5843,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,13.38,193.47,0.0099
256,48,2112,7168,ck,7,0,17.0509,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,85.23,919.93,0.0
256,48,2240,7168,ck,7,3,17.1924,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,89.66,966.44,0.0
256,48,8192,1536,ck,6,0,7.2732,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,166.08,1848.3,0
256,48,11264,1536,ck,6,0,7.746,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.43,2382.72,0
256,64,3072,1536,ck,7,0,6.5146,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.71,799.76,0.0
256,64,4096,512,ck,7,1,3.5829,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,74.92,740.8,0.0
256,64,7168,2048,ck,12,3,7.9064,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,237.66,1989.36,0.0
256,64,4608,7168,asm,22,7,12.4013,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,340.92,2748.0,0.005
256,64,7168,2304,ck,12,0,8.8565,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,238.69,1984.99,0.0
256,64,128,7168,asm,23,8,8.0659,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,14.56,172.66,0.0085
256,64,2112,7168,ck,7,3,17.1991,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.67,922.6,0.0
256,64,2240,7168,ck,7,2,17.4564,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,117.73,962.5,0.0
256,64,8192,1536,ck,12,0,7.2158,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,223.21,1902.74,0
256,64,11264,1536,ck,17,2,8.4511,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,262.05,2229.48,0.0
256,80,3072,1536,ck,7,2,6.505,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,116.06,819.83,0.0
256,80,4096,512,ck,12,0,3.932,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,85.34,710.45,0.0
256,80,7168,2048,ck,12,2,9.5219,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,246.67,1679.37,0.0
256,80,4608,7168,asm,30,7,13.779,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,383.54,2492.26,0.006
256,80,7168,2304,ck,17,0,10.1472,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,260.41,1758.74,0
256,80,128,7168,asm,7,8,7.4168,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,19.79,203.78,0.005
256,80,2112,7168,ck,7,2,17.0531,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,142.04,941.19,0.0
256,80,2240,7168,ck,7,3,17.2223,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,149.17,986.4,0.0
256,80,8192,1536,ck,17,3,8.3905,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,239.95,1670.52,0.0
256,80,11264,1536,ck,12,1,9.6443,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,287.03,1993.57,0.0
256,96,3072,1536,ck,7,1,6.6543,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,136.15,819.9,0.0
256,96,4096,512,ck,7,3,3.9702,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,101.42,738.69,0.0
256,96,7168,2048,ck,17,1,9.2696,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,304.07,1753.36,0.0
256,96,4608,7168,asm,36,5,14.8482,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,427.11,2330.45,0.0031
256,96,7168,2304,ck,17,0,10.1868,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,311.27,1778.04,0
256,96,128,7168,asm,5,6,8.482,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,20.77,192.2,0.0038
256,96,2112,7168,ck,7,2,16.8306,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,172.7,964.46,0.0
256,96,2240,7168,ck,7,3,17.5704,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,175.45,977.47,0.0
256,96,8192,1536,ck,12,0,8.448,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,285.98,1693.09,0.0
256,96,11264,1536,ck,12,0,9.5339,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,348.43,2057.04,0.0
256,112,3072,1536,ck,6,0,6.6529,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,158.87,838.54,0
256,112,4096,512,ck,6,1,4.0329,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,116.48,761.73,0.0
256,112,7168,2048,ck,11,1,9.3243,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,352.66,1771.19,0.0
256,112,4608,7168,asm,45,6,16.3143,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,453.51,2137.09,0.004
256,112,7168,2304,ck,17,0,10.2514,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,360.87,1792.8,0
256,112,128,7168,asm,15,8,7.7176,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,26.63,226.62,0.0091
256,112,2112,7168,ck,7,3,17.0191,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,199.25,964.49,0.0
256,112,2240,7168,ck,7,1,16.9806,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,211.81,1022.4,0.0
256,112,8192,1536,ck,12,2,8.5253,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,330.61,1711.37,0.0
256,112,11264,1536,ck,10,0,10.6725,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,363.13,1873.66,0.0192
256,128,3072,1536,ck,6,0,6.7885,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,177.94,839.9,0
256,128,4096,512,ck,6,0,3.9371,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,136.36,815.64,0
256,128,7168,2048,ck,17,3,9.0475,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,415.37,1854.35,0.0
256,128,4608,7168,asm,45,6,17.8321,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,474.19,1969.89,0.0042
256,128,7168,2304,ck,17,1,10.1686,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,415.78,1833.58,0.0
256,128,128,7168,asm,6,7,7.3283,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,32.05,254.87,0.0054
256,128,2112,7168,ck,7,2,17.2367,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,224.84,962.89,0.0
256,128,2240,7168,ck,12,3,18.23,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,225.48,962.55,0.0
256,128,8192,1536,ck,12,2,8.2962,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,388.28,1793.19,0.0
256,128,11264,1536,ck,10,0,10.7933,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,410.36,1888.37,0.0237
256,144,3072,1536,ck,7,0,7.0076,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,193.93,831.17,0.0
256,144,4096,512,ck,7,3,4.633,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,130.36,723.19,0.0
256,144,7168,2048,asm,8,1,11.2196,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,376.83,1518.71,0.0
256,144,4608,7168,asm,34,3,18.5343,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,513.25,1909.4,0.0003
256,144,7168,2304,asm,8,1,12.192,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,390.12,1551.12,0.0
256,144,128,7168,asm,7,8,8.1289,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,32.51,244.38,0.0114
256,144,2112,7168,ck,7,1,17.4845,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,249.36,959.67,0.0
256,144,2240,7168,ck,7,3,17.646,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,262.05,1004.97,0.0
256,144,8192,1536,asm,8,1,10.1357,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,357.54,1496.04,0.0
256,144,11264,1536,asm,24,1,11.5457,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,431.57,1798.65,0.0
256,160,3072,1536,ck,6,0,6.5502,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,230.52,907.97,0
256,160,4096,512,ck,7,0,4.728,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,141.94,738.11,0.0
256,160,7168,2048,asm,8,1,11.2718,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,416.76,1534.94,0.0
256,160,4608,7168,asm,26,3,18.999,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,556.33,1876.5,0.0003
256,160,7168,2304,asm,8,1,12.1765,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,434.02,1574.96,0.0
256,160,128,7168,asm,15,8,7.5736,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,38.77,277.98,0.0114
256,160,2112,7168,ck,12,0,18.2479,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,265.48,929.51,0.0
256,160,2240,7168,ck,12,3,18.2574,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,281.42,981.52,0.0
256,160,8192,1536,asm,8,1,10.0088,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,402.3,1543.65,0.0
256,160,11264,1536,asm,24,1,11.8264,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,468.15,1788.52,0.0
256,176,3072,1536,ck,12,0,7.0386,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,235.98,862.43,0
256,176,4096,512,ck,7,3,4.6972,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,157.16,772.6,0.0
256,176,7168,2048,asm,8,1,11.5341,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,448.01,1522.76,0.0
256,176,4608,7168,asm,34,3,20.1453,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,577.14,1782.73,0.0003
256,176,7168,2304,asm,8,1,12.5219,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,464.25,1552.78,0.0
256,176,128,7168,asm,15,8,7.4618,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,43.28,298.07,0.0047
256,176,2112,7168,ck,7,3,19.4163,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,274.45,882.96,0.0
256,176,2240,7168,ck,7,2,19.5537,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,289.04,925.98,0.0
256,176,8192,1536,asm,8,1,10.1467,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,436.51,1550.93,0.0
256,176,11264,1536,ck,15,2,12.8527,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,473.84,1675.66,0.0097
256,192,3072,1536,ck,12,2,7.5469,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,240.09,820.62,0.0
256,192,4096,512,ck,7,0,4.752,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,169.47,793.0,0.0
256,192,7168,2048,asm,8,1,11.294,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,499.13,1578.34,0.0
256,192,4608,7168,asm,34,3,20.1015,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,630.98,1799.66,0.0004
256,192,7168,2304,asm,8,1,12.6005,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,503.3,1564.22,0.0
256,192,128,7168,asm,15,8,8.1981,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,42.98,285.79,0.0173
256,192,2112,7168,ck,12,1,18.0372,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,322.3,960.57,0.0
256,192,2240,7168,ck,12,1,18.2415,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,338.0,1002.81,0.0
256,192,8192,1536,ck,12,0,10.6821,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,452.33,1500.04,0
256,192,11264,1536,ck,15,0,12.7928,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,519.34,1713.6,0.0007
256,208,3072,1536,ck,12,3,7.8303,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,250.68,806.61,0.0
256,208,4096,512,ck,11,1,4.8273,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,180.73,809.48,0.0
256,208,7168,2048,asm,16,1,12.1456,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,502.81,1489.26,0.0
256,208,4608,7168,asm,42,3,22.7241,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,604.67,1603.5,0.0004
256,208,7168,2304,ck,16,1,13.367,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,513.97,1494.44,0.0
256,208,128,7168,asm,7,8,8.0912,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,47.17,304.24,0.0132
256,208,2112,7168,ck,7,0,19.6245,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,320.91,892.17,0.0
256,208,2240,7168,ck,7,1,19.7835,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,337.63,934.07,0.0
256,208,8192,1536,asm,16,1,10.8189,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,483.83,1507.57,0.0
256,208,11264,1536,ck,15,3,13.6269,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,528.18,1636.97,0.0123
256,224,3072,1536,ck,11,0,7.7348,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,273.3,832.46,0
256,224,4096,512,ck,11,2,4.823,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,194.8,839.07,0.0
256,224,7168,2048,ck,17,3,12.3768,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,531.37,1482.62,0.0
256,224,4608,7168,asm,33,2,22.8698,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,647.03,1604.74,0.0
256,224,7168,2304,asm,16,1,13.3733,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,553.25,1513.65,0.0
256,224,128,7168,asm,15,8,8.5412,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,48.12,302.12,0.0134
256,224,2112,7168,ck,12,1,18.1848,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,372.96,972.82,0.0
256,224,2240,7168,ck,12,1,18.1415,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,396.51,1028.88,0.0
256,224,8192,1536,ck,17,0,11.0501,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,510.14,1501.98,0
256,224,11264,1536,ck,15,0,13.7163,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,565.1,1654.37,0.012
256,240,3072,1536,ck,11,0,7.7708,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,291.47,844.42,0
256,240,4096,512,ck,11,2,4.7936,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,210.0,873.27,0.0
256,240,7168,2048,asm,16,1,12.5073,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,563.39,1488.11,0.0
256,240,4608,7168,asm,25,2,23.9032,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,663.28,1546.33,0.0
